Date,gross_return,turnover,transaction_cost,net_return,gross_exposure,net_exposure,gross_equity,net_equity
2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.00283892981031,1.0014361245922998
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,1.00283892981031,1.0014361245922998
2017-02-08,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.00283892981031,1.0013484989313979
2017-02-09,0.001353815202308838,0.35,8.75e-05,0.0012663152023088381,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0041965883989543,1.002616521758404
2017-02-23,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0041965883989543,1.0025287928127502
2017-02-24,0.002015759581085539,0.35,8.75e-05,0.001928259581085539,0.0,0.0,1.0062208072933128,1.0044619285628054
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0062208072933128,1.0044619285628054
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0062208072933128,1.0044619285628054
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0062208072933128,1.0044619285628054
2017-03-02,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0062208072933128,1.004374038144056
2017-03-03,0.0022602412689520673,0.35,8.75e-05,0.0021727412689520674,0.0,0.0,1.0084951090876353,1.0065562830661956
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0084951090876353,1.0065562830661956
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0084951090876353,1.0065562830661956
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0084951090876353,1.0065562830661956
2017-03-09,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0084951090876353,1.0064682093914272
2017-03-10,-0.0007579373220752331,0.35,8.75e-05,-0.0008454373220752331,0.0,0.0,1.0077307330053276,1.0056173036037255
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0077307330053276,1.0056173036037255
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0077307330053276,1.0056173036037255
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0077307330053276,1.0056173036037255
2017-03-16,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0077307330053276,1.0055293120896602
2017-03-17,0.0005132031354824734,0.35,8.75e-05,0.00042570313548247337,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0082479035772278,1.0059573690706363
2017-03-30,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0082479035772278,1.0058693478008425
2017-03-31,0.0004720711780619865,0.35,8.75e-05,0.0003845711780619865,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0087238683528479,1.0062561761609026
2017-04-21,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0087238683528479,1.0061681287454884
2017-04-24,0.0014151344280116415,0.35,8.75e-05,0.0013276344280116416,0.0,0.0,1.010151348227311,1.007503952193579
2017-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.010151348227311,1.007503952193579
2017-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.010151348227311,1.007503952193579
2017-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.010151348227311,1.007503952193579
2017-04-28,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.010151348227311,1.007415795597762
2017-05-01,0.0008111307893818864,0.35,8.75e-05,0.0007236307893818864,0.0,0.0,1.0109707130877938,1.0081447926851663
2017-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0109707130877938,1.0081447926851663
2017-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0109707130877938,1.0081447926851663
2017-05-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0109707130877938,1.0081447926851663
2017-05-05,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0109707130877938,1.0080565800158063
2017-05-08,0.001265936984544971,0.35,8.75e-05,0.001178436984544971,0.0,0.0,1.0122505383037834,1.0092445111722108
2017-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0122505383037834,1.0092445111722108
2017-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0122505383037834,1.0092445111722108
2017-05-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0122505383037834,1.0092445111722108
2017-05-12,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0122505383037834,1.0091562022774831
2017-05-15,-0.00013010714652055087,0.35,8.75e-05,-0.00021760714652055088,0.0,0.0,1.0121188372746808,1.0089366026759121
2017-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0121188372746808,1.0089366026759121
2017-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0121188372746808,1.0089366026759121
2017-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0121188372746808,1.0089366026759121
2017-05-19,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0121188372746808,1.008848320723178
2017-05-22,-0.0005453761156137543,0.35,8.75e-05,-0.0006328761156137543,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-05-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0115668518346683,1.0082098447167152
2017-07-03,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0115668518346683,1.0081216263553023
2017-07-05,0.003635789812954181,0.35,8.75e-05,0.003548289812954181,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.015244696289691,1.0116987340523176
2017-07-25,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.015244696289691,1.011610210413088
2017-07-26,0.0014131617919239956,0.35,8.75e-05,0.0013256617919239957,0.0,0.0,1.016679401303941,1.0129512634173528
2017-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1.016679401303941,1.0129512634173528
2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.016679401303941,1.0129512634173528
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.016679401303941,1.0129512634173528
2017-08-01,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.016679401303941,1.0128626301818038
2017-08-02,0.0004923379961776514,0.35,8.75e-05,0.00040483799617765134,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.017179951203134,1.0132726754594097
2017-08-15,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.017179951203134,1.013184014100307
2017-08-16,0.0005344135767552387,0.35,8.75e-05,0.0004469135767552387,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0177235459790603,1.0136368197919599
2017-08-29,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0177235459790603,1.013548126570228
2017-08-30,-0.0009992478439852387,0.35,8.75e-05,-0.0010867478439852386,0.0,0.0,1.0167065879199677,1.0124466553289024
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0167065879199677,1.0124466553289024
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0167065879199677,1.0124466553289024
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0167065879199677,1.0124466553289024
2017-09-06,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0167065879199677,1.0123580662465612
2017-09-07,-0.0008155207815980997,0.35,8.75e-05,-0.0009030207815980998,0.0,0.0,1.0158774425687314,1.0114438858743222
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0158774425687314,1.0114438858743222
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0158774425687314,1.0114438858743222
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0158774425687314,1.0114438858743222
2017-09-13,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0158774425687314,1.0113553845343082
2017-09-14,-3.931834850513387e-05,0.35,8.75e-05,-0.00012681834850513388,0.0,0.0,1.0158374999454058,1.0112271261146897
2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0158374999454058,1.0112271261146897
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0158374999454058,1.0112271261146897
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0158374999454058,1.0112271261146897
2017-09-20,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0158374999454058,1.0111386437411547
2017-09-21,0.0016120031058144302,0.35,8.75e-05,0.0015245031058144303,0.0,0.0,1.0174750331503206,1.012680127743947
2017-09-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0174750331503206,1.012680127743947
2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0174750331503206,1.012680127743947
2017-09-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0174750331503206,1.012680127743947
2017-09-27,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0174750331503206,1.0125915182327694
2017-09-28,-0.001238771337572881,0.35,8.75e-05,-0.0013262713375728809,0.0,0.0,1.0162146142425579,1.0112485471254677
2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0162146142425579,1.0112485471254677
2017-10-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0162146142425579,1.0112485471254677
2017-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0162146142425579,1.0112485471254677
2017-10-04,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0162146142425579,1.0111600628775943
2017-10-05,0.00032262431067593775,0.35,8.75e-05,0.00023512431067593774,0.0,0.0,1.0165424697819767,1.0113978111903614
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0165424697819767,1.0113978111903614
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0165424697819767,1.0113978111903614
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0165424697819767,1.0113978111903614
2017-10-11,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0165424697819767,1.0113093138818823
2017-10-12,-0.000729870697531591,0.35,8.75e-05,-0.000817370697531591,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0158005252204865,1.0104826992825744
2017-11-01,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0158005252204865,1.0103942820463871
2017-11-02,0.0017922918247695006,0.35,8.75e-05,0.0017047918247695007,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0176211361974357,1.0121167939582136
2017-11-15,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0176211361974357,1.0120282337387423
2017-11-16,0.001570033450529771,0.35,8.75e-05,0.0014825334505297711,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0192188354212317,1.0135285994481404
2017-11-30,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0192188354212317,1.0134399156956888
2017-12-01,0.0005355781531728256,0.35,8.75e-05,0.00044807815317282563,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0197647067627855,1.0138940159814653
2017-12-14,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0197647067627855,1.0138053002550669
2017-12-15,0.0017218971578564237,0.35,8.75e-05,0.0016343971578564238,0.0,0.0,1.0215206367130427,1.0154622607564237
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0215206367130427,1.0154622607564237
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0215206367130427,1.0154622607564237
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0215206367130427,1.0154622607564237
2017-12-21,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0215206367130427,1.0153734078086074
2017-12-22,-0.0014033202973756853,0.35,8.75e-05,-0.0014908202973756852,0.0,0.0,1.0200871160693552,1.0138596685228307
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0200871160693552,1.0138596685228307
2018-01-16,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0200871160693552,1.0137709558018348
2018-01-17,7.33413885799501e-05,0.35,8.75e-05,-1.4158611420049893e-05,0.0,0.0,1.0201619306749201,1.0137566022128026
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0201619306749201,1.0137566022128026
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0201619306749201,1.0137566022128026
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0201619306749201,1.0137566022128026
2018-01-23,0.0,0.35,8.75e-05,-8.75e-05,0.35,0.0,1.0201619306749201,1.013667898510109
2018-01-24,-0.0022312825067741467,0.35,8.75e-05,-0.0023187825067741467,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0178856612049283,1.0113174231193653
